SubmissionDate,starttime,endtime,deviceid,devicephonenum,username,device_info,duration,caseid,Date,Enumerator,Hospital,BAT,BST,BET,Breakfast,LAT,LST,LET,Lunch,Male,Female,Female_caregivers,Male_caregivers,age_group_1,age_group_2,age_group_3,age_group_4,age_group_5,Kigali,South,East,North,West,DAT,DST,DET,Dinner,Challenge_satisfaction,Recommendation,Audio,Image,instanceID,formdef_version,KEY
"6/5/2025, 3:15:31 AM","6/5/2025, 3:01:31 AM","6/5/2025, 3:05:08 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),216,,6/4/2025,1,3,7:24:01 AM,7:46:43 AM,9:02:46 AM,100,1:02:03 PM,1:29:30 PM,2:49:38 PM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5:04:20 PM,5:32:29 PM,6:04:37 PM,62,N/A,N/A,,,uuid:b002c6f8-4dbd-4ff3-8dc8-c9e9030fd742,2412091707,uuid:b002c6f8-4dbd-4ff3-8dc8-c9e9030fd742
"6/5/2025, 8:24:59 AM","6/4/2025, 9:20:02 AM","6/5/2025, 8:18:39 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),460,,6/4/2025,6,1,6:45:21 AM,6:50:30 AM,7:40:38 AM,220,12:51:06 PM,1:19:14 PM,2:11:21 PM,245,58,129,50,8,16,5,7,13,146,109,11,53,11,3,4:03:56 PM,4:22:05 PM,5:11:14 PM,183,"Today, the meals provided were delicious and sufficient in quantity for the entire prepared menu. The beneficiaries were happy to receive them.",None,,,uuid:54a6213f-7370-47b2-9f33-6654c7bbca4c,2504040958,uuid:54a6213f-7370-47b2-9f33-6654c7bbca4c
"6/5/2025, 8:28:10 AM","6/5/2025, 6:28:44 AM","6/5/2025, 8:27:50 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),2694,,6/4/2025,4,2,7:39:48 AM,7:49:03 AM,8:40:31 AM,362,1:05:26 PM,1:20:48 PM,3:00:01 PM,370,45,172,120,30,23,25,21,52,96,130,22,35,10,20,5:30:52 PM,5:40:15 PM,6:30:35 PM,365,"To day we served well for breakfast, lunch and dinner, Each beneficiaries were  received meals
For breakfast we serve the following items: porridge, brown breads,  and salt breads, patage. 

All patients were given and enjoyed our good meals. 
For lunch we serve kawunga, green banana, cassava leavers called isombe,beans, milk,eggs and fruits for all patients, 
All beneficiaries were received it and enjoyed our good meals. For dinner we serve  Irish potatoes, vegetables, beans with vegetables, porridge, black tea and milk tea.
All patients were given and enjoyed our good feeding. 
Our patients  were appreciation for our good feeding  we tell for everybody.",Well done,,,uuid:622a1e89-4f4f-4576-8592-d0273719a78f,2504040958,uuid:622a1e89-4f4f-4576-8592-d0273719a78f
"6/5/2025, 9:59:49 PM","6/5/2025, 9:33:04 PM","6/5/2025, 9:59:41 PM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1596,,6/5/2025,4,2,8:08:57 AM,8:20:14 AM,9:10:49 AM,356,1:10:53 PM,1:27:16 PM,2:32:20 PM,366,46,168,120,32,21,27,22,60,84,144,16,22,10,22,5:30:31 PM,5:40:32 PM,6:30:33 PM,363,"To day we served well for breakfast, lunch and dinner, Each beneficiaries were  received meals
For breakfast we serve the following items: porridge, brown breads,  and salt breads, patage
All patients were given and enjoyed our good meals. 

For lunch we serve vegetables, green banana, milk,eggs and meat of regume for all patients, 
All beneficiaries were received it and enjoyed our good meals. For dinner we serve  Irish potatoes with yams vegetables, beans with vegetables,  porridge, black tea, milk tea and fruit for  our beneficiaries. 

All patients were given and enjoyed our good feeding. 
Our patients  were appreciation for our good feeding  we tell for everybody.",Well done,,,uuid:c35fafb3-ecc7-4990-ab47-ccdb41ba9389,2504040958,uuid:c35fafb3-ecc7-4990-ab47-ccdb41ba9389
"6/6/2025, 10:17:29 AM","6/5/2025, 8:20:04 AM","6/6/2025, 10:17:21 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),657,,6/5/2025,6,1,6:40:22 AM,6:51:35 AM,7:40:49 AM,222,12:51:05 PM,1:19:12 PM,2:11:30 PM,231,56,124,43,8,15,5,4,15,141,98,12,54,14,2,4:55:53 PM,5:15:59 PM,6:05:07 PM,189,"The meals provided were delicious and sufficient for all the prepared menus. A positive outcome of the food support was seen in the recovery of three pediatric patients, who were discharged after spending two weeks in the hospital due to lung illness. Additionally, four patients with tuberculosis were admitted to the isolation rooms, and we began caring for them immediately.
As part of our regular practice at the hospital, we provided some hygiene items to the social service agent today, and she expressed her gratitude.",None,,media\1749115638608.jpg,uuid:b84d47e3-47fb-457a-80aa-a3a655b9561b,2504040958,uuid:b84d47e3-47fb-457a-80aa-a3a655b9561b
"6/6/2025, 8:28:26 PM","6/6/2025, 8:15:06 PM","6/6/2025, 8:28:12 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),786,,6/6/2025,7,4,7:14:36 AM,7:26:14 AM,8:21:24 AM,61,12:45:49 PM,12:45:35 PM,1:48:58 PM,137,21,76,31,8,9,1,5,47,75,98,23,1,6,8,4:44:26 PM,4:58:46 PM,5:45:13 PM,30,"À l'hôpital nyarugenge la journée s'est bien passée et la nourriture était bonne. Aujourd'hui,nous avons acheté des médicaments pour les patients qui n'ont pas les moyens d'en acheter.",N/A,,,uuid:d263ee44-dfea-4cd5-807e-69670025dba1,2504040958,uuid:d263ee44-dfea-4cd5-807e-69670025dba1
"6/6/2025, 10:06:25 PM","6/6/2025, 9:45:49 PM","6/6/2025, 10:06:19 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1224,,6/6/2025,6,1,6:58:08 AM,7:10:09 AM,7:59:10 AM,211,12:15:39 PM,12:30:50 PM,1:25:04 PM,219,56,123,32,8,15,5,4,11,144,96,11,57,14,1,3:25:00 PM,3:40:17 PM,4:40:26 PM,184,"The meals provided were delicious and sufficient for all sessions throughout the day. In the isolation rooms for TB two patients, we served high-protein, high-energy meals recovered well and were discharged, both patients and their caregivers expressing their gratitude.",None,,,uuid:ea67167a-ba99-40af-9ade-7b618d2594f9,2504040958,uuid:ea67167a-ba99-40af-9ade-7b618d2594f9
"6/7/2025, 4:45:40 AM","6/7/2025, 4:43:02 AM","6/7/2025, 4:45:34 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),152,,6/6/2025,1,3,6:43:18 AM,8:07:32 AM,8:43:37 AM,100,1:43:47 PM,1:55:02 PM,2:44:06 PM,60,0,0,60,0,0,0,0,0,0,0,0,0,0,0,5:44:53 PM,5:51:05 PM,6:45:11 PM,60,N)A,N/A,,,uuid:dd677a9b-36a6-4aa6-b2b9-ac4cf2a2caf9,2412091707,uuid:dd677a9b-36a6-4aa6-b2b9-ac4cf2a2caf9
"6/7/2025, 4:45:40 AM","6/7/2025, 4:39:33 AM","6/7/2025, 4:42:54 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),202,,6/5/2025,1,0,7:39:50 AM,7:53:59 AM,9:24:07 AM,100,1:40:19 PM,2:03:28 PM,2:49:36 PM,60,0,0,50,6,0,0,0,0,0,0,0,0,0,0,5:42:16 PM,5:52:28 PM,6:42:32 PM,50,N/A,N/A,,,uuid:b2ed7777-e40f-4718-8019-b85597d2e383,2412091707,uuid:b2ed7777-e40f-4718-8019-b85597d2e383
"6/7/2025, 4:45:40 AM","6/7/2025, 4:32:48 AM","6/7/2025, 4:39:11 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),383,,6/6/2025,1,0,6:55:17 AM,7:22:20 AM,8:33:34 AM,452,11:35:49 AM,12:25:03 PM,1:33:22 PM,472,100,136,152,84,0,0,56,88,92,56,74,6,42,58,4:42:14 PM,5:18:25 PM,5:38:31 PM,452,N/A,N/A,,,uuid:687e92dd-6bd4-4fe3-93d8-990aa17da502,2412091707,uuid:687e92dd-6bd4-4fe3-93d8-990aa17da502
"6/7/2025, 4:45:41 AM","6/7/2025, 4:23:21 AM","6/7/2025, 4:31:07 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),466,,6/5/2025,1,0,6:42:47 AM,7:13:55 AM,8:47:07 AM,455,12:12:43 PM,12:32:52 PM,2:30:00 PM,472,99,137,152,84,0,0,39,98,99,56,74,6,58,42,4:29:02 PM,4:52:18 PM,6:30:32 PM,478,N/A,N/A,,,uuid:2b95c47b-3eaf-4027-88dd-a0431397665a,2412091707,uuid:2b95c47b-3eaf-4027-88dd-a0431397665a
"6/7/2025, 6:35:29 AM","6/7/2025, 6:11:39 AM","6/7/2025, 6:35:22 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1398,,6/6/2025,4,2,7:36:06 AM,7:47:16 AM,8:02:29 AM,330,1:36:04 PM,2:06:25 PM,3:00:36 PM,332,42,160,100,30,22,18,25,45,92,132,15,35,10,10,5:46:34 PM,6:00:51 PM,6:55:09 PM,330,"To day we served well for breakfast, lunch and dinner, Each beneficiaries were  given and enjoyed. 

Our patients  were appreciation for our good feeding  we tell for everybody.  We have many patients increasing in weight and length , many of them  joined in hospital  them found  in red categories  of nutrition.  
Now we find yellow categories of nutrition.  This is different between when them joined until now. 
This it is caused by good feeding taken for each one.",N/A,,,uuid:ff3d9050-d598-414f-b5f8-f963d12bc7ad,2504040958,uuid:ff3d9050-d598-414f-b5f8-f963d12bc7ad
"6/7/2025, 7:29:07 PM","6/7/2025, 6:53:29 PM","6/7/2025, 7:13:00 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1171,,6/7/2025,7,4,7:23:32 AM,7:30:19 AM,8:30:33 AM,51,12:40:16 PM,12:58:06 PM,1:45:36 PM,139,21,77,31,10,9,3,5,47,75,98,23,3,6,9,4:28:57 PM,4:40:21 PM,5:25:34 PM,29,"À l'hôpital nyarugenge la journée s'est bien passée et la nourriture était bonne.Tous les patients ont mangé des oeufs,nous leur avons également donné du jus.",N/A,,,uuid:3a666fe4-414f-4884-958c-8deb1118273e,2504040958,uuid:3a666fe4-414f-4884-958c-8deb1118273e
"6/7/2025, 9:24:35 PM","6/7/2025, 7:21:47 AM","6/7/2025, 9:19:22 PM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),611,,6/7/2025,6,1,6:20:00 AM,6:30:09 AM,7:20:13 AM,204,12:50:22 PM,1:09:39 PM,2:01:15 PM,216,54,121,34,7,15,4,3,9,144,97,10,52,14,2,3:56:35 PM,4:17:43 PM,5:05:53 PM,179,"The day went well, and the meals provided were both delicious and sufficient for the beneficiaries, bringing them joy. The mothers who came to give birth, as well as those who have already delivered, expressed their gratitude. They shared that the daily meals greatly support their recovery and ease the burden on their families, who would otherwise struggle to bring food to the hospital each day and many rounds. They are truly thankful for this assistance.",None,,,uuid:c4d72787-c05b-4906-ac3b-fd7b489b0a64,2504040958,uuid:c4d72787-c05b-4906-ac3b-fd7b489b0a64
"6/8/2025, 2:38:06 AM","6/8/2025, 2:21:06 AM","6/8/2025, 2:34:16 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),741,,6/7/2025,1,0,6:44:32 AM,7:16:47 AM,8:35:56 AM,467,11:32:21 AM,12:04:31 PM,1:22:36 PM,472,99,137,151,85,0,0,0,105,131,56,74,6,58,42,4:40:43 PM,5:21:47 PM,6:33:57 PM,470,N/A,N/A,,,uuid:1e85a34f-004a-4d8b-a0b3-2d39a30880ed,2412091707,uuid:1e85a34f-004a-4d8b-a0b3-2d39a30880ed
"6/8/2025, 8:27:15 AM","6/7/2025, 9:20:08 PM","6/7/2025, 9:44:28 PM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),1460,,6/7/2025,4,2,7:53:17 AM,7:59:53 AM,8:40:11 AM,330,2:09:17 PM,2:19:26 PM,3:30:39 PM,340,40,160,110,30,30,22,28,40,80,150,8,12,15,15,5:20:53 PM,5:31:54 PM,6:18:11 PM,338,"The day went well, we had a great day! The beneficicaries received the food we provided and were satisfied.

Solid Africa has been providing us with baby milk, and the hospital administration is also very grateful!  🙏 solid Africa .
We have 23 beneficiaries were go home, them were appreciation and grateful solid 'Africa because  of good feeding them consumed in hospital for nothing. 

It helped to be strong and access medicine when them live in hospital, them said that there were no hungry for them children and themselves.","Well done for lunch, dinner and breakfast",,,uuid:36083fc0-0d44-4264-9454-dabd0cbbce02,2504040958,uuid:36083fc0-0d44-4264-9454-dabd0cbbce02
"6/8/2025, 7:50:02 PM","6/8/2025, 7:39:05 PM","6/8/2025, 7:48:31 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),567,,6/8/2025,7,4,7:11:24 AM,7:25:51 AM,8:20:15 AM,53,1:11:56 PM,1:25:08 PM,2:20:26 PM,123,27,67,21,9,10,5,6,31,71,91,25,2,1,4,4:32:48 PM,4:42:19 PM,5:32:34 PM,31,À l'hôpital nyarugenge la journée s'est bien passée et la nourriture était bonne tous les patients ont mangé la viande.,N/A,,,uuid:a5411905-6d57-4305-be53-503da6f91706,2504040958,uuid:a5411905-6d57-4305-be53-503da6f91706
"6/9/2025, 8:17:55 AM","6/9/2025, 7:29:20 AM","6/9/2025, 8:10:25 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),2128,,6/8/2025,4,2,7:50:55 AM,7:56:56 AM,8:30:02 AM,340,1:00:37 PM,1:15:54 PM,2:15:17 PM,344,42,166,102,38,22,24,30,52,80,126,10,30,21,21,5:13:28 PM,5:25:29 PM,6:20:01 PM,340,"The day went well, we had a great day! The beneficicaries received the food we provided and were satisfied except for dinner. 

For dinner to serve  doesn't necessarily, we served at least 60%. Other  40% doesn't received it  such as regime patients,  stimulation mothers and abortion. because of  dinner menu food was sweet potatoes, vegetables and beans  for all patients,",N/A,,,uuid:6fd34be7-c5fc-467d-aee0-aa248f160978,2504040958,uuid:6fd34be7-c5fc-467d-aee0-aa248f160978
"6/9/2025, 8:51:49 AM","6/9/2025, 8:41:31 AM","6/9/2025, 8:51:38 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),607,,6/8/2025,6,1,6:42:09 AM,6:55:17 AM,7:31:25 AM,209,12:39:21 PM,1:04:32 PM,2:08:42 PM,225,56,127,34,8,15,4,5,14,145,102,10,56,13,2,3:54:05 PM,4:36:23 PM,5:33:37 PM,182,"The day ended well, the patients and caregivers got a meal as usual in good quality and quantity, especially the patients in the infection rooms were happy to have milk and eggs for their lunch, those helping them to recover quickly and facilitates their discharge from the hospital.",None,,,uuid:da73a7f4-5876-466c-b246-4fc48658531d,2504040958,uuid:da73a7f4-5876-466c-b246-4fc48658531d
"6/9/2025, 7:07:26 PM","6/9/2025, 6:47:41 PM","6/9/2025, 7:00:05 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),744,,6/9/2025,8,3,7:36:02 AM,7:46:13 AM,8:16:27 AM,100,12:44:53 PM,1:00:19 PM,1:44:20 PM,141,0,0,52,2,0,0,0,0,0,0,0,0,0,0,5:36:55 PM,5:51:55 PM,6:35:56 PM,74,"Service went well today. 
Meals were delicious and well prepared.

There was a mother who got abortion because her husband  beat her, and she was admitted to muhima in the past two weeks ago. She came to talk to us, and she said that we treated her well while she was traumatized with her husband's behavior. She also appreciated the way SolidAfrica fed her.",N/A,,,uuid:cfb3f794-e583-4df1-8b60-42f602434a3a,2504040958,uuid:cfb3f794-e583-4df1-8b60-42f602434a3a
"6/9/2025, 8:30:59 PM","6/9/2025, 7:56:25 PM","6/9/2025, 8:30:01 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),2015,,6/9/2025,7,4,7:18:03 AM,7:28:29 AM,8:32:44 AM,55,1:21:25 PM,1:29:51 PM,2:08:07 PM,131,25,76,21,9,15,9,13,35,59,105,21,1,1,3,5:02:42 PM,5:15:51 PM,6:03:03 PM,31,"À l'hôpital nyarugenge la journée s'est bien passée et la nourriture était bonne.

Les patients remercient solid Africa pour les médicaments qu'ils leur ont achetés.
Après les avoir pris,ils se sont sentis mieux et ont continué à remercier Solid Africa.

En fait,ils n'avaient pas d'argent pour payer leurs médicaments, même s'ils étaient à l'hôpital sans recevoir aucun médicaments et qu'ils souffraient beaucoup.",N/A,,,uuid:4c577aa7-8432-4571-a67d-159755aa7a20,2504040958,uuid:4c577aa7-8432-4571-a67d-159755aa7a20
"6/10/2025, 7:35:55 AM","6/10/2025, 7:08:22 AM","6/10/2025, 7:25:02 AM",ea67cb053b6c77ee,,nap,google|Pixel 3a|10|SurveyCTO Collect 2.81.4 (461ba40),908,,6/9/2025,1,0,7:08:36 AM,7:28:40 AM,8:31:46 AM,456,11:37:14 AM,11:57:18 AM,2:09:21 PM,478,117,122,149,90,0,0,53,89,97,55,79,5,55,45,4:26:38 PM,4:42:41 PM,5:46:49 PM,469,"For the past year, our team has been facing a persistent shortage of serving spoons required for daily patient meal distribution. Despite repeated requests, we have not been able to secure an adequate number of spoons to meet the needs of our operations.

Current Situation

The lack of sufficient serving spoons has resulted in continuous delays during mealtimes. Staff members are forced to wait for others to finish using the limited utensils before they can begin serving the next group of patients. This issue has significantly slowed down the meal service process and affected the overall quality of care provided to patients.

Impact

Delays in meal service, leading to extended waiting times for patients.

Increased staff fatigue due to inefficiencies in the serving process.

Reduced service quality, which compromises the patient experience.


Action Taken

Over the past year, multiple verbal and written requests have been made to address the shortage, but the issue remains unresolved.

Request

We are urgently requesting support to provide an adequate number of serving spoons to ensure timely and efficient meal distribution. Addressing this need will directly improve operational efficiency and patient care.

Conclusion

This is a recurring issue that requires immediate attention. We appreciate any assistance or donation of serving spoons to help us resolve this matter effectively.",N/A,,,uuid:fad75a22-b2f7-4914-b7db-0e35b063baf7,2412091707,uuid:fad75a22-b2f7-4914-b7db-0e35b063baf7
"6/10/2025, 7:43:55 AM","6/10/2025, 6:08:11 AM","6/10/2025, 6:20:47 AM",3fed9ca5a571f611,+250796179959,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),725,,6/9/2025,4,2,8:05:49 AM,8:12:03 AM,8:55:30 AM,327,1:07:14 PM,2:20:36 PM,2:28:55 PM,327,40,160,100,37,30,20,20,30,100,120,10,30,20,20,6:08:58 PM,6:18:28 PM,7:15:47 PM,325,"The day went well, we had a great day! The beneficicaries received the food we provided and were satisfied.

Solid Africa has been providing us with baby milk, and the hospital administration is also very grateful! solid Africa",N/A,,,uuid:14de6428-7fe3-4d4e-87bd-b3cebb7e0a6a,2504040958,uuid:14de6428-7fe3-4d4e-87bd-b3cebb7e0a6a
"6/10/2025, 8:37:01 AM","6/10/2025, 8:16:23 AM","6/10/2025, 8:35:00 AM",daf5cc04c7403870,,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),807,,6/9/2025,6,1,6:50:10 AM,7:04:22 AM,7:40:29 AM,211,1:07:53 PM,1:37:01 PM,2:39:12 PM,221,55,126,33,7,15,5,4,8,149,104,8,54,13,2,4:19:13 PM,4:29:14 PM,5:07:15 PM,186,"The day ended well. The meals provided were delicious and appropriately tailored to meet the needs of both patients and their caregivers. We encountered no challenges during the Gemura program, and we are especially happy that some patients were discharged from the hospital. They expressed their heartfelt gratitude to Solid Africa for the care and support they received during their illness.",None,,,uuid:44403b23-3060-4fc9-9fee-57f6f6d49303,2504040958,uuid:44403b23-3060-4fc9-9fee-57f6f6d49303
"6/10/2025, 7:02:33 PM","6/10/2025, 6:38:45 PM","6/10/2025, 7:02:32 PM",8b1ba51b8d99b240,+250796164370,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.2 (3771098),1352,,6/10/2025,8,3,7:09:04 AM,7:19:37 AM,7:54:11 AM,104,1:19:04 PM,1:33:24 PM,2:17:59 PM,141,0,0,52,2,0,0,0,0,0,0,0,0,0,0,5:27:20 PM,5:41:32 PM,6:21:54 PM,81,"Service went well today.
Meals were delicious and well prepared. 
We managed to serve meats for all patients 

Today, there are some beneficiaries who came to talk to us about the meals we serve them. They didn't have news about SolidAfrica's doings. They were really surprised about how patients and caregivers got meals three times aday.  They said that they would never get stressed again by finding what to eat when they were in Muhima Hospital.",N/A,,,uuid:da03d25c-c110-4d18-8d3f-b6f51f362caa,2504040958,uuid:da03d25c-c110-4d18-8d3f-b6f51f362caa
"6/10/2025, 9:12:04 PM","6/10/2025, 8:25:19 PM","6/10/2025, 9:11:37 PM",07fbb5db5ad46e08,+250796168782,nap,samsung|SM-X115|14|SurveyCTO Collect 2.81.4 (461ba40),2778,,6/10/2025,7,4,6:48:24 AM,7:00:42 AM,7:47:14 AM,59,1:38:57 PM,1:49:35 PM,2:25:52 PM,128,25,75,21,7,9,5,4,45,65,98,19,3,3,5,4:58:45 PM,5:20:56 PM,6:00:09 PM,31,"À l'hôpital nyarugenge la journée s'est bien passée et la nourriture était bonne.les patients ont mangé de la viande.

Dans la service social,nous leur avons donné une kettle parce qu'ils avaient un problème de ne pas voir comment chauffer l'eau pour faire du lait pour les  enfants et les nouveau-nés,et ils ont remercié Solid Africa.",N/A,,,uuid:8bc7fbf7-2f02-48c9-81f3-4a24fbecdd1c,2504040958,uuid:8bc7fbf7-2f02-48c9-81f3-4a24fbecdd1c
